CustomerID,frequency,recency,T,monetary_value,life_time_value,predicted_puchase_freqeuncy,predicted_averaged_revenue
User25254,1.0,25.0,93.0,270.8,1402.4196402495284,4.672426651711325,324.45809478447205
User25323,2.0,289.0,373.0,331.805,761.6130818744151,2.2777121029627834,361.4587035605634
User25346,11.0,298.0,302.0,363.9327272727273,4426.394231624487,12.951949675395653,369.4350222049394
User25369,2.0,135.0,213.0,520.045,2005.7501492512802,3.835784033709294,565.2568149387124
User25553,1.0,7.0,205.0,314.7,820.0228531059895,2.3558687493246837,376.26860694010895
User25576,27.0,367.0,367.0,8692.814444444444,208953.69276925572,25.837012140017876,8742.404208103475
User25622,13.0,350.0,367.0,330.5630769230769,3922.2304028307904,12.663533691628635,334.8122292814324
User25737,3.0,91.0,372.0,268.8966666666667,846.2571780237455,3.2124974555037182,284.7624324481608
User25829,13.0,300.0,317.0,386.90538461538466,5269.318555047427,14.53738864248622,391.82412682180075
User25852,1.0,169.0,176.0,157.54,477.0373808093718,2.7028468689023444,190.78933381072633
User25898,6.0,286.0,295.0,827.58,5866.594389146693,7.461816281494183,849.8937421307471
User25921,7.0,341.0,369.0,372.7285714285714,2464.887500191897,6.981759539062743,381.64127346991546
User26013,2.0,296.0,324.0,360.925,945.6815393387185,2.601306488753771,392.9854832212715
User26105,2.0,351.0,361.0,543.36,1283.308399207192,2.349281894397281,590.4988090248874
User26151,5.0,275.0,282.0,881.7860000000001,5539.176707183184,6.577049459029206,910.4104481176734
User26243,3.0,239.0,327.0,291.83666666666664,1036.837859827089,3.6280253149664827,308.932542865964
User26289,13.0,331.0,339.0,473.2123076923077,6049.88724521067,13.648747269740612,479.15674873635834
User26335,1.0,65.0,161.0,135.18,444.95241441313266,2.9257307198346933,164.4001982344156
User26404,8.0,280.0,317.0,355.16125,3064.608967956215,9.136391782382542,362.5963888419957
User26473,8.0,239.0,241.0,223.7225,2492.762243590157,11.787648841544204,228.60029653613006
User26496,8.0,288.0,330.0,392.90125,3264.204487965421,8.797911032673897,401.07067837703283
User26611,4.0,359.0,373.0,151.5325,606.1474154551488,4.130971598690101,158.6167947259894
User26657,1.0,45.0,49.0,615.28,5148.5934415890715,7.613557574497111,731.0112890298889
User26680,4.0,298.0,357.0,331.82,1378.4415294496632,4.305873538929489,346.059040460346
User26703,8.0,358.0,367.0,680.875,5114.280179022485,7.958719960061055,694.6473989915112
User26726,2.0,121.0,126.0,254.005,1566.306273778257,6.107478257043962,277.22850240661097
User26887,3.0,367.0,369.0,252.76333333333332,801.8638195018393,3.237215275201679,267.7639822269797
User26933,2.0,199.0,245.0,201.71,688.6059875215852,3.374163804629768,220.6112997157891
User26956,1.0,29.0,205.0,189.5,498.00076372930675,2.3558687522165047,228.508330815149
User27025,4.0,56.0,57.0,405.06,8158.286774707314,20.88806040463724,422.2055846055823
User27094,4.0,341.0,362.0,144.79,596.002564092865,4.249646495870258,151.6067172560378
User27163,1.0,256.0,261.0,389.84,811.9963655262011,1.8878716759782732,464.9483764930601
User27186,5.0,294.0,308.0,259.05,1502.0158354302891,6.057125525780021,268.05941063282563
User27255,4.0,332.0,358.0,180.3975,749.3677608657508,4.294509414126108,188.6273080623117
User27370,1.0,224.0,242.0,390.0,871.033494549589,2.024309416518337,465.137207516862
User27393,1.0,25.0,61.0,125.5,919.5628114837434,6.498025973907374,152.97592129440272
User27462,6.0,313.0,364.0,389.9983333333334,2271.1426226316885,6.124158342940055,400.88621035715045
User27485,1.0,33.0,85.0,348.91,1936.9173909782478,5.025393664894411,416.6430402167454
User27531,5.0,58.0,60.0,357.056,8409.344701161352,24.62518811299441,369.15241919462386
User27554,5.0,267.0,298.0,644.64,3847.6288508555645,6.247063262046608,665.7947857256136
User27577,11.0,338.0,354.0,254.27,2664.828777252944,11.15546972949496,258.22873544522946
User27600,7.0,323.0,326.0,348.2085714285714,2588.456878510023,7.847182293992131,356.5745261535949
User27669,1.0,80.0,220.0,83.70000000000002,211.8121497732342,2.2091774067033096,103.64381632616532
User27715,20.0,279.0,295.0,356.15,7852.2834229983655,23.63779137772123,359.0973435441834
User27738,16.0,356.0,361.0,260.63625,3832.885804128701,15.729727479632007,263.4072975671421
User27761,1.0,179.0,334.0,308.58000000000004,511.93980971380716,1.4995526983803458,369.04582027968763
User27807,3.0,363.0,367.0,284.34999999999997,906.1758684308239,3.2539062284935274,301.04441906497794
User27830,12.0,349.0,365.0,246.49166666666667,2725.289054638447,11.783325302230669,250.01601319013227
User27876,11.0,370.0,372.0,306.11636363636364,3060.4549406506317,10.644402903265615,310.8048634094256
User27922,7.0,351.0,372.0,111.82714285714285,736.5752798699413,6.9284501793846704,114.92226105282455
User27991,1.0,169.0,185.0,604.75,1718.1663012841752,2.5847043109605723,718.5838472759286
User28014,1.0,22.0,337.0,459.8,753.1452383810638,1.4869831208238042,547.5147416504259
User28037,5.0,285.0,325.0,377.852,2081.099681455754,5.7594355584104315,390.60345490724507
User28060,8.0,201.0,211.0,226.7425,2853.15566167569,13.312567223507225,231.67905526415902
User28152,8.0,355.0,359.0,371.71500000000003,2852.663596379654,8.12631580526727,379.47221741620405
User28198,3.0,52.0,53.0,1178.68,19644.511866067933,17.079595865380284,1243.3310297866003
User28221,1.0,126.0,183.0,527.1,1513.7497177570126,2.61005690418139,626.9417910370857
User28267,2.0,101.0,189.0,36.0,162.9302729720543,4.274366978565439,41.20530185947224
User28336,2.0,210.0,254.0,1120.435,3669.0969980525674,3.2636966908064813,1215.2692888567262
User28405,9.0,196.0,204.0,165.19222222222223,2392.783163012651,15.34985836724104,168.50860854612338
User28428,3.0,264.0,268.0,239.31333333333336,1024.921880848827,4.368949717707442,253.5927535818422
User28451,1.0,14.0,57.0,306.45,2316.4157648494347,6.831683336830381,366.53200727532527
User28474,5.0,323.0,354.0,473.90599999999995,2407.17125927764,5.313921100012295,489.6829790628576
User28497,1.0,294.0,368.0,250.38,380.23028798665854,1.368452891318204,300.35853537175893
User28543,14.0,356.0,360.0,2194.2014285714286,28435.785531726444,13.854513053173513,2218.692344313501
User28612,19.0,369.0,373.0,323.18,5437.789972907385,18.030417816645063,326.01663448035856
User28635,7.0,177.0,261.0,438.32000000000005,4008.2163755276842,9.656567856794576,448.69526066879365
User28681,2.0,140.0,336.0,778.8800000000001,1966.1687634435305,2.513843259063153,845.4846313356697
User28704,1.0,53.0,78.0,289.82,1726.8614887087074,5.381081708853057,346.90538273891883
User28727,5.0,148.0,178.0,595.866,5702.813312709681,10.016019449265142,615.4844945231041
User28773,28.0,344.0,362.0,409.2982142857143,10331.409824382896,27.127647567927696,411.6902442636077
User28819,4.0,192.0,238.0,141.75,863.0806877020467,6.285007539820438,148.44607424400178
User28934,1.0,77.0,129.0,424.36,1660.83015680698,3.550300550133494,505.6886698783127
User28957,2.0,253.0,263.0,209.90499999999997,670.8844695014976,3.1602334654993793,229.48361974736542
User28980,3.0,241.0,304.0,348.9666666666667,1326.5588328969757,3.8848564381798707,369.12602186200166
User29026,1.0,39.0,354.0,626.6,977.5043581813504,1.419555344929559,744.371083963871
User29049,7.0,295.0,296.0,377.2142857142857,3069.129787305026,8.590050814190285,386.2270102779583
User29118,1.0,68.0,283.0,134.65,265.3142589511826,1.7512046896152949,163.77469546807194
User29187,2.0,125.0,144.0,593.615,3245.9176779655363,5.440806222766541,644.9074048988189
User29210,3.0,167.0,185.0,144.64,872.4123812826928,6.130104627088469,153.84275705663887
User29256,1.0,17.0,148.0,156.57999999999998,552.817210671244,3.1509193950733208,189.65634766791513
User29279,3.0,233.0,266.0,349.49666666666667,1504.5342782517928,4.399405910146327,369.68444202422637
User29325,3.0,112.0,201.0,385.74666666666667,2146.22115911862,5.688097347477933,407.87827387450403
User29348,6.0,301.0,315.0,472.8633333333333,3154.4332710392573,7.01752909599934,485.9149306046144
User29371,1.0,317.0,371.0,157.39,239.45303597913266,1.3579773808904343,190.61230472591205
User29394,4.0,226.0,236.0,239.185,1463.363758184377,6.3339370316200405,249.74780183536026
User29417,1.0,126.0,137.0,359.49,1337.9810107078476,3.370425318422184,429.12949166564374
User29440,1.0,7.0,82.0,128.44,748.4987665349195,5.171905764304457,156.445691356762
User29486,2.0,204.0,215.0,267.42,1026.4730264094328,3.8032636901965318,291.7522575284654
User29532,1.0,36.0,64.0,277.59,1927.9209003095195,6.268415331839293,332.4716113570637
User29578,8.0,273.0,339.0,236.84,1920.1047641143164,8.577902501046957,241.973017600673
User29647,6.0,311.0,320.0,286.3883333333333,1884.2296031767687,6.9146027679217585,294.5708093453872
User29670,7.0,322.0,362.0,167.13857142857142,1127.6913131090255,7.109396629877432,171.46702466231542
User29762,23.0,336.0,338.0,2322.1439130434783,51594.44075753329,23.856723789608314,2337.842384336713
User29808,3.0,272.0,305.0,297.1466666666667,1126.874436669654,3.872936065483642,314.5272807176875
User29831,12.0,367.0,368.0,329.62083333333334,3615.009778808812,11.69242809804328,334.21650200515785
User29900,10.0,181.0,183.0,327.91700000000003,5774.2236237037405,18.720849307977502,333.41963572390426
User29923,5.0,281.0,282.0,602.124,3784.044227653516,6.577049459029206,621.9396100015415
User29946,2.0,64.0,72.0,141.835,1391.79986786168,9.657550896179238,155.78760698965928
User30176,4.0,278.0,373.0,205.2,819.3744738017963,4.130971598690101,214.41410026824045
User30199,10.0,358.0,358.0,359.161,3403.0210297667586,10.074389639211576,365.1480705596251
User30222,5.0,291.0,337.0,260.408,1387.5233311761217,5.566328227637826,269.4601851326208
User30245,3.0,272.0,312.0,167.22333333333333,623.0478512301524,3.7914986824959884,177.63707528980035
User30314,3.0,281.0,289.0,414.79,1652.0711442322715,4.072893664777489,438.4789963491219
User30337,5.0,118.0,128.0,239.856,3072.698201388067,13.379343855270887,248.26083497077272
User30360,20.0,364.0,366.0,513.6405000000001,9244.77510674396,19.3000280044671,517.7993876855865
User30429,4.0,212.0,238.0,339.15999999999997,2056.3918221808945,6.285007539820438,353.69032983809086
User30475,2.0,17.0,173.0,118.58500000000001,559.0871944909627,4.627072833302375,130.61598517951285
User30544,1.0,74.0,130.0,729.6,2825.125326181006,3.526773136043004,865.931055536322
User30636,1.0,47.0,78.0,428.89,2543.8826129299437,5.38108170874301,511.034948239703
User30659,9.0,294.0,367.0,218.71333333333334,1835.5465925738476,8.89968270637456,222.95335423044978
User30705,13.0,371.0,373.0,252.60000000000002,2952.3936440402244,12.470639329463063,255.92261443384697
User30728,7.0,295.0,366.0,144.72,966.8625153801637,7.03589561281223,148.5485636022467
User30751,23.0,371.0,373.0,357.52565217391304,7240.899745087925,21.73693680809977,360.09518359584183
User30774,1.0,41.0,140.0,310.7,1136.8480838315497,3.3075835574864505,371.5478313450623
User30797,4.0,224.0,369.0,176.565,712.8431874704967,4.173351341166945,184.6427145282235
User30843,4.0,241.0,276.0,421.6,2227.75110621593,5.480595900461506,439.40197783554146
User30889,7.0,281.0,283.0,175.31,1490.059819262619,8.957508680354174,179.82065986677557
User30958,3.0,251.0,365.0,268.6466666666667,860.810775691772,3.2707701895902805,284.49902671126233
User31004,7.0,329.0,357.0,189.83142857142857,1297.202994960278,7.203461006954841,194.66588746351286
User31027,4.0,104.0,105.0,343.8475,4287.0097650343305,12.924420701324644,358.56385421931424
User31073,3.0,190.0,310.0,438.3866666666666,1634.9539701105666,3.814414922910321,463.3409858358451
User31096,17.0,369.0,373.0,228.52588235294118,3454.561255399837,16.17715832091776,230.8414443728209
User31119,1.0,124.0,197.0,254.4,689.3396944140374,2.4423620968164963,305.1029148447808
User31142,4.0,268.0,317.0,198.26,923.0256397509107,4.815594294299603,207.19868497102664
User31211,3.0,295.0,318.0,275.48333333333335,1005.0088246587814,3.724372825874266,291.70229559631235
User31257,1.0,20.0,49.0,75.98,665.804408920752,7.61355757364889,94.5327194277253
User31303,6.0,329.0,369.0,502.26,2886.252469922004,6.045623473097473,516.0791850692009
User31349,1.0,204.0,218.0,443.18,1087.8767847148342,2.227671940494995,527.8999190530071
User31395,1.0,69.0,263.0,1373.6,2819.6366734918465,1.8745721486717337,1625.9759263388314
User31464,2.0,98.0,245.0,144.515,495.3249062242619,3.374163804629768,158.68911006282883
User31487,1.0,242.0,280.0,113.92,227.9304405061358,1.7686643244096285,139.3092759467427
User31556,4.0,320.0,373.0,192.7775,770.0184737587306,4.130971598690101,201.49861085474788
User31579,9.0,336.0,369.0,384.8933333333333,3210.7414312636465,8.854031670993292,392.0011869452502
User31602,7.0,308.0,309.0,315.18,2464.102967135101,8.251552898227247,322.8094831593434
User31625,6.0,368.0,371.0,262.37666666666667,1501.9330949250937,6.01477063081792,269.93216471043445
User31648,8.0,350.0,360.0,756.4225,5785.722273698154,8.104981325563667,771.6647913775266
User31717,2.0,129.0,207.0,422.03000000000003,1672.1021863747885,3.936769751566525,459.14083593993814
User31786,2.0,285.0,318.0,912.125,2423.8859668248924,2.647360817402061,989.7423839418186
User31855,5.0,313.0,330.0,321.796,1747.76712242366,5.677369072910097,332.7817941115779
User31878,9.0,364.0,368.0,185.35333333333335,1552.1568105068677,8.876798496260827,189.01764777139488
User31901,8.0,301.0,337.0,197.04,1607.0695742445478,8.6258370552466,201.39864760876839
User31947,3.0,353.0,369.0,561.17,1774.9637427469152,3.237215275201679,592.708323417912
User31970,1.0,103.0,281.0,510.87,991.1353209814437,1.7628058910601383,607.787244060184
User32062,1.0,20.0,56.0,308.11,2359.0802760281613,6.920521196160646,368.49112914726965
User32085,5.0,315.0,316.0,367.636,2079.0502038117993,5.91329376553157,380.0656697158555
User32108,4.0,354.0,365.0,210.29500000000002,857.0233676759074,4.216609646550318,219.7112963690048
User32131,3.0,255.0,257.0,136.29999999999998,609.4628116569161,4.5418836712302255,145.05554167370602
User32154,5.0,236.0,282.0,927.7819999999999,5827.843288729645,6.577049459029206,957.8552374347403
User32200,19.0,361.0,372.0,197.60263157894735,3334.7218587340767,18.076308351027592,199.42196727070595
User32269,17.0,370.0,372.0,494.834705882353,7495.040254294655,16.21833198908712,499.5637355929797
User32315,10.0,315.0,338.0,713.236,7130.381442289049,10.635792437259369,724.7129650820252
User32338,10.0,358.0,366.0,242.814,2254.308801834351,9.866080010886408,246.99712292706795
User32407,5.0,261.0,318.0,297.81000000000006,1675.1098364753368,5.878396842818686,308.0402792720447
User32476,3.0,182.0,212.0,558.2433333333333,2956.020560501603,5.419445936605661,589.624720257954
User32545,5.0,295.0,302.0,840.07,4950.498199032794,6.16967643096267,867.3804709207265
User32568,5.0,247.0,248.0,575.496,4074.2567750514218,7.4086567290294125,594.4728770261771
User32729,16.0,365.0,368.0,265.745625,3837.608543527078,15.446600900419853,268.5658990391852
User32752,2.0,89.0,210.0,163.85,645.6500734079874,3.885620858888071,179.62215555526674
User32798,4.0,355.0,365.0,201.51250000000002,821.4061247943406,4.216609646550318,210.5802610883448
User32867,7.0,283.0,292.0,218.4485714285714,1802.122736784655,8.699862699740269,223.92113578794385
User32936,1.0,3.0,10.0,62.5,1252.6568892952166,17.22272008441424,78.6237056724181
User32959,20.0,275.0,289.0,553.838,12444.693258951967,24.095443783084356,558.3061193257428
User33097,6.0,252.0,281.0,796.4516666666667,5907.93959646366,7.807842202086577,817.9526047775846
User33120,1.0,77.0,116.0,160.55,698.885546269787,3.887435026787451,194.34171744599894
User33166,3.0,306.0,366.0,339.83666666666664,1084.949790292805,3.2623164153799906,359.5064443504696
User33235,19.0,371.0,372.0,953.6336842105263,16079.441534549282,18.076308351027592,961.5776065507905
User33258,4.0,285.0,294.0,935.1400000000001,4652.632487574654,5.167320121288813,973.3219161253372
User33281,1.0,42.0,105.0,136.82,650.4337841304667,4.227082258345057,166.3357162283847
User33327,4.0,289.0,317.0,373.105,1732.8332429935801,4.815594294299603,388.98244399715765
User33373,2.0,145.0,147.0,98.78999999999999,539.7253130114611,5.343591441511794,109.18492050287416
User33442,1.0,291.0,309.0,216.9,389.2654235609314,1.6131894095628954,260.84564364121854
User33465,1.0,133.0,176.0,142.44,432.47907878748697,2.702846868798363,172.96840593942525
User33488,13.0,372.0,372.0,474.84615384615387,5560.873949229888,12.502379265206116,480.81001203591114
User33603,7.0,241.0,368.0,81.01857142857143,540.2095081565575,6.999712095072515,83.42671965083377
User33626,37.0,331.0,332.0,427.21378378378375,15378.603856467958,38.742333398084206,429.0957931492451
User33649,4.0,208.0,372.0,379.5875,1516.0846722433644,4.1414856364739565,395.722203314764
User33695,3.0,257.0,260.0,287.23333333333335,1263.9821408669154,4.493376648714679,304.0823652305403
User33764,1.0,125.0,212.0,652.4,1637.855631425684,2.285061369466428,774.8200865519218
User33833,4.0,115.0,119.0,144.14249999999998,1623.984525446593,11.631060209042165,150.93352108817814
User33856,3.0,195.0,338.0,41.24666666666667,146.09135266639984,3.516829401379275,44.90516842841707
User33902,1.0,62.0,121.0,171.66,719.7509822735494,3.7504576131353984,207.45367166124097
User33925,1.0,11.0,197.0,57.5,164.3074065190443,2.442362093173767,72.7227361786098
User33948,1.0,152.0,169.0,667.84,2055.963338048575,2.8024775680479848,793.0422803488019
User33994,1.0,259.0,273.0,100.9,207.6191509750848,1.8107896242549204,123.94315138486587
User34017,18.0,332.0,336.0,304.4766666666667,5366.466261371281,18.876943352596136,307.3122354141912
User34040,8.0,366.0,368.0,232.4475,1744.0402829526,7.938255295666678,237.4950547818428
User34109,1.0,138.0,295.0,137.98000000000002,261.3606715435098,1.6846823180891388,167.70474115094828
User34132,1.0,252.0,318.0,316.17,549.1219704993247,1.5703488087107156,378.0034919712886
User34201,1.0,94.0,312.0,265.2,470.0581966474095,1.5986518309593645,317.84900895140674
User34224,2.0,173.0,213.0,290.6,1124.2997778265844,3.835784033709294,316.8480938105813
User34293,4.0,215.0,264.0,370.455,2040.6349307641908,5.7114383564228355,386.22727821363935
User34316,19.0,366.0,366.0,408.89947368421053,7003.589841215768,18.356633205108995,412.4305192502194
User34339,3.0,321.0,365.0,191.0733333333333,613.5105092442789,3.2707701895902805,202.76598258991405
User34362,9.0,366.0,367.0,359.05222222222227,3010.877856968205,8.89968270637456,365.71412575692625
User34408,5.0,341.0,372.0,416.35,2018.4173517195738,5.070473817444194,430.3140710288306
User34431,8.0,318.0,325.0,400.6575,3376.6730807199992,8.925085015714965,408.9778381069251
User34454,2.0,89.0,128.0,293.77500000000003,1785.2671735961758,6.025443948763648,320.28550883196687
User34477,2.0,231.0,326.0,344.565,897.8524965447467,2.586309071053668,375.2733226701319
User34500,13.0,302.0,309.0,320.81230769230774,4475.893769011219,14.889916386713464,324.94557881762324
User34523,1.0,154.0,211.0,357.93,907.1196492604486,2.2949149944252647,427.28838918357553
User34569,2.0,146.0,365.0,378.69500000000005,886.5849628289005,2.324930732630239,412.2241808370265
User34592,12.0,346.0,361.0,640.6758333333333,7151.580343067833,11.90674302670778,649.2802046569482
User34615,1.0,35.0,61.0,456.0,3264.240501188073,6.498025974291568,543.0300048351316
User34638,4.0,370.0,371.0,144.36,580.5982030986748,4.152053330915533,151.15965261946693
User34661,1.0,204.0,253.0,1014.64,2161.1122429310126,1.9430120232581412,1202.3335244393456
User34776,10.0,328.0,330.0,214.77100000000002,2199.0071688450553,10.878272339183102,218.51931924962204
User34799,3.0,263.0,294.0,192.04,755.6139984728599,4.008224149135687,203.78448477258814
User34822,18.0,316.0,318.0,261.7961111111111,4859.881645027754,19.87955295295742,264.2665529760709
User35006,1.0,58.0,67.0,170.15999999999997,1152.0007525092092,6.054477666841049,205.68338081309847
User35052,4.0,340.0,369.0,593.1700000000001,2385.0429886779348,4.173351341166945,617.7807678273246
User35121,8.0,269.0,288.0,360.8575,3406.006844495354,9.994128459924543,368.4034681150205
User35144,6.0,245.0,291.0,654.2533333333333,4698.4176495889415,7.557511084700109,672.0412754509008
User35190,3.0,151.0,159.0,195.44333333333336,1345.9110478349037,7.016053497552962,207.37031487089928
User35236,3.0,293.0,366.0,192.9,617.7330826343803,3.2623164153799906,204.69060050751887
User35259,2.0,82.0,105.0,443.19000000000005,3177.7989643455157,7.126195073460322,482.0497184131725
User35328,10.0,327.0,353.0,1799.6879999999996,17264.07797793424,10.209109803293279,1828.0102856600117
User35374,3.0,201.0,261.0,493.3966666666667,2159.2093284383545,4.477437069715159,521.3007841829838
User35397,3.0,360.0,368.0,212.93333333333337,677.9289619562041,3.2455392926959283,225.798180224316
User35443,2.0,213.0,245.0,147.41,505.1080818577221,3.374163804629768,161.82338297209225
User35466,3.0,335.0,368.0,197.35333333333332,628.6437731528756,3.2455392926959283,209.38273470080355
User35489,5.0,353.0,369.0,358.99799999999993,1754.3256628710683,5.109487407132212,371.1555886192204
User35581,14.0,361.0,365.0,208.9492857142857,2676.200993304305,13.675004216150784,211.5506575747487
User35627,3.0,188.0,241.0,331.40333333333336,1563.1608413511353,4.819355898596149,350.6208908257614
User35650,4.0,169.0,190.0,681.2025,5062.582185339824,7.715446253605041,709.3068553131999
User35696,3.0,366.0,368.0,848.41,2688.172061877673,3.2455392926959283,895.3509788847741
User35742,2.0,335.0,373.0,275.9,634.0824236539514,2.2777121029627834,300.93313292416605
User35811,3.0,226.0,227.0,157.79999999999998,789.9138005590806,5.091525415704822,167.70843504697413
User35880,4.0,96.0,100.0,167.555,2182.2658708007366,13.458926827736484,175.2751508642615
User35972,1.0,90.0,308.0,296.88,531.7402666735002,1.6180942023069156,355.2375516641762
User35995,3.0,168.0,184.0,153.97,932.6879116033724,6.160022084959087,163.67305915768966
User36041,4.0,222.0,232.0,590.75,3662.080607677501,6.43411769391757,615.2647296401116
User36179,10.0,356.0,366.0,1428.622,13244.8203743227,9.866080010886408,1451.1909475230386
User36202,4.0,228.0,260.0,627.8399999999999,3503.6901414042377,5.792768743843693,653.8266537573536
User36225,11.0,353.0,361.0,468.7245454545455,4819.093651742862,10.950996913476747,475.7018393142459
User36294,1.0,111.0,122.0,361.62,1487.0868342349559,3.7242123913353438,431.6433046700061
User36340,10.0,357.0,368.0,339.443,3133.7034640572974,9.815341696854981,345.1243451054341
User36363,5.0,196.0,372.0,181.328,881.3075623250131,5.070473817444194,187.88931072628844
User36455,5.0,259.0,288.0,166.22,1027.9887183808205,6.449298659459343,172.30543654152785
User36478,2.0,331.0,367.0,349.06,813.3646305510399,2.3129434821800223,380.13983622009357
User36501,2.0,206.0,239.0,451.855,1569.3417314626402,3.452058907512136,491.43088413295396
User36524,17.0,350.0,362.0,416.805294117647,6478.634534698792,16.641897076568085,420.82716939859216
User36547,3.0,90.0,93.0,331.65333333333336,3596.9990554906053,11.081524537880348,350.88429656265987
User36570,3.0,317.0,332.0,523.8000000000001,1830.7863494371377,3.5766223778995974,553.3344338663293
User36616,1.0,111.0,358.0,319.42,496.13569501249344,1.4045693009176223,381.839122142264
User36639,31.0,364.0,371.0,1887.2532258064516,51408.01183267784,29.29873687959769,1896.7278958587783
User36662,3.0,335.0,361.0,417.48333333333335,1349.2811045983835,3.3050280076283336,441.3167541546414
User36708,2.0,110.0,366.0,129.6,305.77635897140976,2.3189216160219344,142.54137934031985
User36846,1.0,19.0,112.0,15.0,83.58802447590469,4.004437821413133,22.564495481239216
User36961,2.0,49.0,68.0,359.295,3652.4107334457003,10.092083508906818,391.2207630685602
User37007,5.0,186.0,358.0,482.5,2424.8759027986525,5.257822784973697,498.54767424050084
User37030,4.0,181.0,315.0,617.6524999999999,2882.534587691085,4.844267029660368,643.2348607688283
User37053,2.0,189.0,211.0,393.01,1530.813928385797,3.8688653131675523,427.7223213192736
User37076,8.0,275.0,333.0,193.96625,1599.94669995777,8.723331520241446,198.2650930921197
User37099,2.0,172.0,336.0,83.35,215.035561986496,2.513843259063153,92.46879832013606
User37145,4.0,281.0,317.0,439.33000000000004,2039.559249026042,4.815594294299603,457.8355964550805
User37260,1.0,31.0,71.0,169.05,1094.8417419486143,5.790954745187884,204.37336558547307
User37329,1.0,306.0,371.0,601.04,897.2066851913457,1.3579773808819544,714.2053279115229
User37352,21.0,364.0,365.0,329.13142857142856,6228.478661698001,20.295880414871124,331.739515897487
User37421,8.0,303.0,332.0,212.625,1758.416127409928,8.748050469103173,217.28687766715615
User37490,8.0,362.0,373.0,386.45625,2860.231783952401,7.837490590144741,394.5002810253287
User37536,19.0,366.0,373.0,272.94157894736844,4593.050701303499,18.030417816645063,275.3712333681779
User37559,24.0,368.0,369.0,323.98,6909.677627538497,22.896072660472342,326.2270072994372
User37582,7.0,330.0,339.0,534.5914285714285,3828.1629268507136,7.563733547308224,547.1133509535084
User37605,5.0,224.0,296.0,201.3,1212.4702850106614,6.286489274825862,208.49039195597067
User37674,17.0,363.0,373.0,374.5994117647059,5660.374679431632,16.17715832091776,378.2387892670634
User37743,3.0,178.0,196.0,463.24666666666667,2635.266433472907,5.819219569687229,489.53405231302867
User37789,7.0,343.0,366.0,277.1842857142857,1848.261581118519,7.03589561281223,283.9665398843388
User37881,2.0,353.0,368.0,238.37,555.5204025953836,2.306996092101779,260.30126339578777
User37904,1.0,182.0,275.0,393.4,780.568642329116,1.7985504484483137,469.14986677265165
User37950,1.0,77.0,277.0,529.55,1040.877368373591,1.7864756112194362,629.8332660890517
User37973,8.0,354.0,357.0,419.72,3237.604669783373,8.169323496296633,428.4112282569422
User38019,17.0,358.0,360.0,193.46117647058824,3024.890667240389,16.72927891697835,195.45895880291937
User38042,1.0,243.0,247.0,120.03,269.25845379632415,1.9865284349344943,146.52026066817643
User38088,5.0,34.0,37.0,176.282,5814.689650377789,34.40711560276598,182.68437101644585
User38111,4.0,193.0,211.0,112.7575,767.9087766059736,7.0167659499474375,118.3030010445102
User38157,25.0,368.0,369.0,339.0444,7524.354418660127,23.832208726437774,341.2935423174378
User38180,1.0,178.0,294.0,347.15999999999997,648.1533920609421,1.690032204493388,414.57770089391244
User38226,13.0,343.0,373.0,337.0115384615384,3937.761245176608,12.470639329463063,341.33732638131505
User38272,32.0,364.0,373.0,630.4153125,17627.804235872743,30.076604538872907,633.5669792313909
User38295,3.0,336.0,353.0,234.77666666666664,776.9963009390236,3.3757425908720475,248.81281747625798
User38318,1.0,340.0,373.0,292.34000000000003,437.29766952034305,1.351082354942934,349.87947136379825
User38341,1.0,39.0,212.0,192.85,491.390414440059,2.2850613682422836,232.46198037600055
User38364,1.0,183.0,248.0,333.63,729.7958982160359,1.9791408405239108,398.6096774436672
User38410,2.0,96.0,154.0,614.73,3168.81141940541,5.129726290428233,667.7675681040336
User38456,5.0,357.0,368.0,411.61400000000003,2016.0276630486378,5.122625693884221,425.4288957482491
User38479,5.0,61.0,372.0,40.7,200.90540651415938,5.07047381744417,42.831787635573995
User38502,2.0,258.0,266.0,350.43,1103.9909627143918,3.127188219572093,381.62306726869144
User38571,3.0,190.0,215.0,168.70666666666668,886.97465726086,5.350525642100642,179.19994932873126
User38755,3.0,207.0,210.0,338.77000000000004,1812.2754398774637,5.466387748646332,358.3825798730362
User38801,20.0,362.0,366.0,202.0625,3639.0762627917084,19.3000280044671,203.82447802760663
User38939,4.0,213.0,339.0,337.97499999999997,1474.147387363942,4.521226686092046,352.45830287451764
User38985,1.0,95.0,322.0,348.33000000000004,597.2100852341018,1.55203039312913,415.95852775546365
User39031,1.0,44.0,198.0,157.81,429.81071733156836,2.4312046925795125,191.10798616339198
User39123,11.0,362.0,366.0,931.960909090909,9454.181611477063,10.809474810244465,945.458493860647
User39192,2.0,117.0,362.0,148.7,353.79336445225715,2.343146406532148,163.22000198865518
User39215,3.0,173.0,285.0,326.55333333333334,1318.8144315749382,4.126151407470023,345.5108195299311
User39261,17.0,303.0,326.0,515.7711764705882,8847.893789657062,18.368928739869062,520.6899464033124
User39307,1.0,44.0,205.0,658.85,1705.1977939521908,2.3558687529064457,782.4323371989345
User39353,14.0,337.0,360.0,400.44714285714286,5192.717443136275,13.854513053173513,405.15998492165255
User39376,1.0,79.0,88.0,329.85,1781.8659983432783,4.886953812844503,394.1485445063481
